사업장명,업소유형,업태구분명,지번주소,도로명주소,가까운 지하철역,지하철역과의 거리,도보시간,위도,경도,별점,방문자 리뷰수,블로그 리뷰수,한실수,양실수,욕실수,구비시설,네이버 이런점이 좋아요 총합,네이버 이런점이 좋아요 {항목:좋아요수},데이터갱신일자,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,naver_pk,리뷰수,객실수,구비시설 개수,운영기간
효창,,여관업,서울특별시 용산구 청파동3가 114-3번지 ,,"숙대입구(갈월), 4호선",470.4654644763597,7.053455239525633,37.5441654310173,126.966805486096,,,,10.0,,,,,,2018-08-31 23:59:59.0,1966-09-19,,3,2011-06-07,,,,"37.5441654310, 126.9668054861",,,,20678.0
대흥,여관,여관업,서울특별시 용산구 원효로2가 84-8 ,서울특별시 용산구 새창로 131-4 (원효로2가),"효창공원앞, 경의중앙선",319.97994972783164,4.797300595619665,37.5357159569662,126.961784527597,,,,22.0,0.0,0.0,,,,2021-10-02 02:40:00.0,1968-12-17,,3,2021-09-30,,,,"37.5357159570, 126.9617845276",,22.0,,19858.0
오복장여관,,여관업,서울특별시 성동구 용답동 107-9번지 ,서울특별시 성동구 용답중앙길 23 (용답동),"답십리, 5호선",213.89942292466063,3.2068878999199493,37.5667627164851,127.050282943015,,,,11.0,0.0,11.0,,,,2018-08-31 23:59:59.0,2001-05-25,,1,,,,,"37.5667627165, 127.0502829430",,11.0,,
유성장,,여관업,서울특별시 성동구 성수동2가 532-35번지 ,서울특별시 성동구 성덕정길 90-13 (성수동2가),"성수, 2호선",825.1496064144449,12.371058566933206,37.5373781569185,127.053647969019,,,,3.0,10.0,0.0,,,,2020-03-18 02:40:00.0,1970-01-22,,1,,,,,"37.5373781569, 127.0536479690",,13.0,,
버니(BUNNY)모텔,,여관업,서울특별시 성동구 도선동 116-0번지 ,서울특별시 성동구 왕십리로22길 11 (도선동),"왕십리(성동구청), 5호선",243.9020945318956,3.656703066445211,37.5631481710978,127.034840834693,,,,0.0,18.0,18.0,,,,2019-06-16 02:40:00.0,1994-12-20,,1,,,,,"37.5631481711, 127.0348408347",,18.0,,
유썸,,여관업,서울특별시 성동구 도선동 97-0 ,서울특별시 성동구 왕십리로22길 16 (도선동),"왕십리(성동구청), 5호선",238.3822585725676,3.5739469051359447,37.5633274789494,127.035112676036,,,,0.0,25.0,25.0,,,,2020-10-08 02:40:00.0,1996-03-08,,1,,,,,"37.5633274789, 127.0351126760",,25.0,,
더 스테이 모텔,,여관업,서울특별시 성동구 도선동 84-0번지 ,서울특별시 성동구 왕십리로20길 9 (도선동),"왕십리(성동구청), 5호선",213.3682784143936,3.1989247138589745,37.5627404452439,127.034925306739,,,,0.0,20.0,20.0,,,,2020-03-18 02:40:00.0,1988-09-06,,1,,,,,"37.5627404452, 127.0349253067",,20.0,,
파라다이스,,여관업,"서울특별시 성동구 도선동 138-0 142,143 ","서울특별시 성동구 왕십리로22길 11-11 (도선동,142,143)","왕십리(성동구청), 5호선",264.0632024788256,3.958968552905931,37.5630718660939,127.034502036794,,,,0.0,40.0,0.0,,,,2020-08-20 02:40:00.0,1998-06-18,,1,,,,,"37.5630718661, 127.0345020368",,40.0,,
대흥장여관,,여관업,서울특별시 성동구 마장동 566-34번지 ,,"상왕십리, 2호선",549.2869942607572,8.235187320251232,37.5666170838985,127.034883198779,,,,15.0,,,,,,2018-08-31 23:59:59.0,2002-12-03,,3,2003-02-20,,,,"37.5666170839, 127.0348831988",,,,7454.0
로얄장,,여관업,서울특별시 성동구 성수동2가 664-1번지 ,서울특별시 성동구 성수이로6길 14 (성수동2가),"성수, 2호선",893.0528719820318,13.389098530465244,37.5365544437583,127.055251658856,,,,2.0,8.0,0.0,,,,2020-03-18 02:40:00.0,1973-03-21,,1,,,,,"37.5365544438, 127.0552516589",,10.0,,
신흥장,,여관업,서울특별시 성동구 송정동 66-80 ,서울특별시 성동구 송정4길 19 (송정동),"어린이대공원(세종대), 7호선",742.4143803270963,11.130650379716586,37.5486042265785,127.066289417399,,,,1.0,12.0,0.0,,,,2020-12-23 02:40:00.0,1971-12-06,,1,,,,,"37.5486042266, 127.0662894174",,13.0,,
복래여관,,여관업,서울특별시 성동구 금호동3가 166-0번지 ,서울특별시 성동구 금호산2길 39 (금호동3가),"신금호, 5호선",721.6690898175913,10.81962653399687,37.5487401368906,127.024003163013,,,,10.0,0.0,1.0,,,,2020-03-18 02:40:00.0,1961-06-30,,1,,,,,"37.5487401369, 127.0240031630",,10.0,,
호텔 포코 POCO,2성급,일반호텔,서울특별시 성동구 성수동2가 317-5,"서울특별시 성동구 성수이로 96, 3층~11층 (성수동2가)","성수, 2호선",158.17723295394626,2.3714727579302286,37.5434460607615,127.057043578155,4.22,126.0,201.0,,,,"['무료 와이파이', '와이파이', '24시간 리셉션', '컨시어지', '외국어 구사 직원', '익스프레스 체크인/아웃']",64.0,"{'친절해요': 25},{'대중교통이 편해요': 25},{'조용히 쉬기 좋아요': 22},{'깨끗해요': 19},{'침구가 좋아요': 16},{'냉난방이 잘돼요': 11},{'즐길 거리가 많아요': 10},{'인테리어가 멋져요': 6},{'뷰가 좋아요': 5},{'사진이 잘 나와요': 2},{'호캉스하기 좋아요': 1},{'주차하기 편해요': 1},{'수영장이 잘 되어있어요': 1}",2022-12-01 00:01:00.0,2014-09-22,,1,,,,,"37.5434460608, 127.0570435782",327.0,,6.0,
목화장모텔,,여관업,서울특별시 성동구 성수동2가 272-8번지 ,서울특별시 성동구 연무장길 100-7 (성수동2가),"성수, 2호선",557.1409717613549,8.35293810736664,37.5407866919518,127.060088600195,,,,1.0,11.0,0.0,,,,2020-05-29 02:40:00.0,2003-02-14,,1,,,,,"37.5407866920, 127.0600886002",,12.0,,
로즈파크,,여관업,서울특별시 성동구 성수동2가 289-204번지 ,서울특별시 성동구 아차산로7길 42-1 (성수동2가),"성수, 2호선",467.01703908321406,7.001754708893763,37.548788625589,127.055910358382,,,,0.0,16.0,0.0,,,,2019-06-22 02:40:00.0,2002-07-16,,1,,,,,"37.5487886256, 127.0559103584",,16.0,,
메종,,여관업,서울특별시 성동구 도선동 34-0번지 ,서울특별시 성동구 왕십리로20길 14 (도선동),"왕십리(성동구청), 5호선",194.28389466432432,2.912802018955387,37.5629569136658,127.035365809506,,,,0.0,12.0,12.0,,,,2020-05-29 02:40:00.0,1990-01-04,,1,,,,,"37.5629569137, 127.0353658095",,12.0,,
썬모텔,,여관업,서울특별시 성동구 마장동 478-10번지 ,서울특별시 성동구 고산자로 335-17 (마장동),"용두(동대문구청), 2호선",501.0012140139708,7.511262578920101,37.5696241914701,127.036845587879,,,,11.0,10.0,0.0,,,,2018-08-31 23:59:59.0,2003-02-14,,1,,,,,"37.5696241915, 127.0368455879",,21.0,,
모텔로,,여인숙업,서울특별시 성동구 행당동 292-54번지 ,서울특별시 성동구 행당로17길 24 (행당동),"왕십리(성동구청), 2호선",346.4673823431864,5.194413528383604,37.5604218763954,127.033169015402,,,,3.0,8.0,0.0,,,,2020-03-18 02:40:00.0,1967-10-18,,1,,,,,"37.5604218764, 127.0331690154",,11.0,,
리마크호텔,,여관업,서울특별시 성동구 도선동 76-0번지 ,서울특별시 성동구 왕십리로20길 17 (도선동),"왕십리(성동구청), 5호선",228.42234745595132,3.424622900389076,37.5633107694379,127.035250527826,,,,0.0,27.0,0.0,,,,2020-03-18 02:40:00.0,2001-08-21,,1,,,,,"37.5633107694, 127.0352505278",,27.0,,
파레스모텔,,여관업,서울특별시 성동구 도선동 77-0번지 ,서울특별시 성동구 왕십리로20길 15 (도선동),"왕십리(성동구청), 5호선",222.02684593461905,3.3287383198593554,37.5632167098187,127.035235769444,,,,18.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1987-07-22,,1,,,,,"37.5632167098, 127.0352357694",,18.0,,
천일장여관,여관,여인숙업,서울특별시 성동구 성수동2가 604-2 ,서울특별시 성동구 둘레17길 8 (성수동2가),"뚝섬유원지, 7호선",997.2762770751896,14.95166832196686,37.5352067234766,127.056403023451,,1.0,,1.0,11.0,0.0,,,,2020-12-24 02:40:00.0,2001-08-08,,1,,,,,"37.5352067235, 127.0564030235",,12.0,,
아모렉스관광호텔,,관광호텔,서울특별시 성동구 도선동 72번지 ,서울특별시 성동구 왕십리로20길 19 (도선동),"왕십리(성동구청), 5호선",250.0397190888904,3.7487214256205457,37.5636059205568,127.035301713642,,,,0.0,56.0,0.0,,,,2018-08-31 23:59:59.0,2008-09-16,,1,,,,,"37.5636059206, 127.0353017136",,56.0,,
에이치호텔,,여관업,"서울특별시 성동구 도선동 29-1번지 ,30호2필지 ","서울특별시 성동구 왕십리로20길 10 (도선동,,30호2필지)","왕십리(성동구청), 5호선",182.8820336680507,2.741859575233144,37.5625925949942,127.035217592408,,,,0.0,38.0,0.0,,,,2018-08-31 23:59:59.0,2004-05-17,,1,,,,,"37.5625925950, 127.0352175924",,38.0,,
코림,,여관업,서울특별시 성동구 도선동 96-0번지 ,서울특별시 성동구 왕십리로22길 14 (도선동),"왕십리(성동구청), 5호선",233.2781268167354,3.497423190655703,37.5632373870274,127.035086714357,,,,0.0,25.0,24.0,,,,2020-03-18 02:40:00.0,1989-07-13,,1,,,,,"37.5632373870, 127.0350867144",,25.0,,
그린힐모텔,,여관업,서울특별시 성동구 용답동 228-10번지 ,,"장한평, 5호선",420.10913644118,6.298487802716341,37.5615148971852,127.059869031547,,,,,22.0,,,,,2018-08-31 23:59:59.0,2002-10-11,,3,2003-02-14,,,,"37.5615148972, 127.0598690315",,,,7507.0
빅토리아,,여관업,서울특별시 성동구 성수동2가 314-38번지 ,서울특별시 성동구 아차산로 90 (성수동2가),"성수, 2호선",177.44296710479688,2.6603143493972543,37.5449297250246,127.054001452346,,,,7.0,25.0,0.0,,,,2018-08-31 23:59:59.0,2000-07-28,,1,,,,,"37.5449297250, 127.0540014523",,32.0,,
호텔 어반,1성급,관광호텔,서울특별시 관악구 신림동 1569-5,서울특별시 관악구 난곡로64길 5 (신림동),"신대방, 2호선",696.8292431025907,10.44721503901935,37.4813539272006,126.914972210041,4.67,121.0,30.0,,,,"['무료 와이파이', '와이파이', '24시간 리셉션', '룸 서비스', '컨시어지', '장애인 편의 시설', '장애인 편의 객실', '물품보관소']",100.0,"{'깨끗해요': 58},{'친절해요': 48},{'침구가 좋아요': 47},{'주차하기 편해요': 45},{'냉난방이 잘돼요': 32},{'조용히 쉬기 좋아요': 23},{'호캉스하기 좋아요': 21},{'인테리어가 멋져요': 18},{'뷰가 좋아요': 18},{'방음이 잘돼요': 8},{'즐길 거리가 많아요': 7},{'사진이 잘 나와요': 6},{'수영장이 잘 되어있어요': 3},{'대중교통이 편해요': 2},{'조식이 맛있어요': 1},{'컨셉이 독특해요': 1}",2021-11-01 23:01:00.0,2016-08-08,,1,,,,,"37.4813539272, 126.9149722100",151.0,,8.0,
포레스타호텔,,관광호텔,서울특별시 성동구 도선동 27번지 ,"서울특별시 성동구 무학로2길 51, 지하1층~지상10층 (도선동)","왕십리(성동구청), 5호선",169.0360726121705,2.5342739522064544,37.562448499507,127.035305128951,,,,0.0,53.0,0.0,,,,2018-08-31 23:59:59.0,2016-08-11,,1,,,,,"37.5624484995, 127.0353051290",,53.0,,
크리스호스텔,호스텔,여인숙업,서울특별시 성동구 금호동2가 440 ,"서울특별시 성동구 무수막길 89-20 (금호동2가, 440)","신금호, 5호선",80.87204461343948,1.2124744319855991,37.5539494057025,127.019809128625,,,,7.0,6.0,0.0,,,,2021-10-30 02:40:00.0,2002-10-31,,1,,,,,"37.5539494057, 127.0198091286",,13.0,,
보령장,,여관업,서울특별시 성동구 홍익동 138 ,서울특별시 성동구 왕십리로20길 36 (홍익동),"왕십리(성동구청), 5호선",366.9277895575411,5.501166260232999,37.5649817821903,127.035766319575,,,,0.0,13.0,0.0,,,,2021-07-14 02:40:00.0,2002-10-29,,1,,,,,"37.5649817822, 127.0357663196",,13.0,,
하이눈호텔,,일반호텔,서울특별시 성동구 성수동1가 671-186번지 ,서울특별시 성동구 서울숲9길 9 (성수동1가),"뚝섬, 2호선",391.5020440005755,5.869595862077594,37.5488159464806,127.043439328178,,,,0.0,28.0,0.0,,,,2018-08-31 23:59:59.0,2000-05-09,,1,,,,,"37.5488159465, 127.0434393282",,28.0,,
서울숲 스테이,,여관업,서울특별시 성동구 성수동1가 656-1066번지 ,서울특별시 성동구 왕십리로 108-1 (성수동1가),"뚝섬, 2호선",229.9626671522878,3.447716149209712,37.5473467304254,127.044772758142,,,,0.0,20.0,0.0,,,,2018-08-31 23:59:59.0,2002-03-22,,1,,,,,"37.5473467304, 127.0447727581",,20.0,,
쥬방스모텔,,여관업,서울특별시 성동구 도선동 99-0번지 ,서울특별시 성동구 왕십리로22길 18 (도선동),"왕십리(성동구청), 5호선",251.10054915798528,3.764625924407576,37.5635125339486,127.035145133957,,,,0.0,25.0,25.0,,,,2020-05-15 02:40:00.0,1994-03-09,,1,,,,,"37.5635125339, 127.0351451340",,25.0,,
대우장여관,,여관업,서울특별시 성동구 홍익동 128-2번지 ,"서울특별시 성동구 마장로26길 14-1 (홍익동, 홍익동 128-2)","왕십리(성동구청), 5호선",414.6459356856855,6.216580744912826,37.5654578315384,127.035888224809,,,,0.0,12.0,0.0,,,,2018-11-07 02:36:23.0,2002-04-03,,1,,,,,"37.5654578315, 127.0358882248",,12.0,,
서일여관,,여관업,서울특별시 성동구 금호동3가 276-1 서일여관 ,"서울특별시 성동구 독서당로 311-5, 서일여관 (금호동3가)","금호, 3호선",676.6322445800425,10.144411462969153,37.5483042405759,127.023521403399,,,,8.0,0.0,0.0,,,,2021-10-14 02:40:00.0,1969-11-21,,1,,,,,"37.5483042406, 127.0235214034",,8.0,,
호텔드가자,모텔,여관업,서울특별시 성동구 송정동 20-10 ,서울특별시 성동구 동일로 217 (송정동),"어린이대공원(세종대), 7호선",630.0253836621305,9.445657925968971,37.5513423178568,127.068882464334,,16.0,4.0,1.0,16.0,0.0,,16.0,"{'친절해요': 12},{'조용히 쉬기 좋아요': 10},{'깨끗해요': 9},{'침구가 좋아요': 8},{'방음이 잘돼요': 6},{'인테리어가 멋져요': 3},{'냉난방이 잘돼요': 3}",2021-10-09 02:40:00.0,1984-01-26,,1,,,,,"37.5513423179, 127.0688824643",20.0,17.0,,
동원장모텔,모텔,여관업,서울특별시 성동구 마장동 573-1 ,서울특별시 성동구 청계천로12다길 28 (마장동),"왕십리(성동구청), 5호선",555.5644425997533,8.329301988002298,37.5668083008669,127.036292623352,,,,3.0,10.0,0.0,,,,2022-01-19 02:40:00.0,2002-12-03,,1,,,,,"37.5668083009, 127.0362926234",,13.0,,
쁠랑호텔,,여관업,서울특별시 성동구 송정동 20-1번지 ,서울특별시 성동구 동일로 219 (송정동),"어린이대공원(세종대), 7호선",637.7489952345129,9.561454201416984,37.5515003303848,127.068921086662,,,,5.0,23.0,0.0,,,,2018-08-31 23:59:59.0,1983-12-17,,1,,,,,"37.5515003304, 127.0689210867",,28.0,,
호텔퓰문(HOTEL FULL MOON),,여관업,서울특별시 성동구 도선동 100번지 ,서울특별시 성동구 왕십리로22길 20 (도선동),"왕십리(성동구청), 5호선",261.7845099769761,3.924805247031127,37.5636474100853,127.03515527085,,,,0.0,42.0,0.0,,,,2019-12-15 02:40:00.0,2002-08-27,,1,,,,,"37.5636474101, 127.0351552708",,42.0,,
대광장여관,,여관업,서울특별시 성동구 금호동1가 526번지 ,서울특별시 성동구 금호로 146 (금호동1가),"신금호, 5호선",65.40247083983463,0.980546789202918,37.5541459104164,127.020872086323,,,,1.0,14.0,0.0,,,,2019-05-15 02:40:00.0,2002-06-10,,3,2019-05-13,,,,"37.5541459104, 127.0208720863",,15.0,,7630.0
로망스모텔,모텔,여관업,서울특별시 성동구 성수동2가 269-77 ,서울특별시 성동구 연무장18길 14 (성수동2가),"건대입구, 2호선",661.3862634824268,9.915836034219293,37.539420521729,127.06180363648,,,,2.0,10.0,0.0,,,,2020-11-25 02:40:00.0,2003-02-25,,3,2020-11-23,,,,"37.5394205217, 127.0618036365",,12.0,,7370.0
현대여관,,여관업,서울특별시 성동구 행당동 227-1번지 ,,"왕십리(성동구청), 2호선",158.53893422330628,2.376895565566811,37.5598096104823,127.036940352678,,,,11.0,,,,,,2018-08-31 23:59:59.0,2003-02-14,,3,2006-02-13,,,,"37.5598096105, 127.0369403527",,,,7381.0
골든파크모델,,여관업,서울특별시 성동구 용답동 228-6번지 ,,"장한평, 5호선",334.0024696889184,5.007533278694428,37.5614392563362,127.060842679255,,,,,29.0,,,,,2018-08-31 23:59:59.0,2002-11-08,,3,2003-02-14,,,,"37.5614392563, 127.0608426793",,,,7479.0
성일여관,,여관업,서울특별시 성동구 마장동 460-31번지 ,서울특별시 성동구 청계천로12가길 37 (마장동),"용두(동대문구청), 2호선",404.8535371708878,6.069768173476579,37.5709853579889,127.035563172012,,,,7.0,6.0,,,,,2018-08-31 23:59:59.0,2002-08-26,,3,2017-12-05,,,,"37.5709853580, 127.0355631720",,13.0,,7553.0
성수여관,,여관업,서울특별시 성동구 행당동 292-40번지 ,,"왕십리(성동구청), 2호선",323.9095538100673,4.856215199551233,37.5605994043196,127.033376781505,,,,,9.0,,,,,2018-08-31 23:59:59.0,1968-07-04,,3,2003-02-14,,,,"37.5605994043, 127.0333767815",,,,20024.0
아세아,,여관업,서울특별시 성동구 행당동 317-129번지 ,,"행당, 5호선",324.6951019620193,4.867992533163708,37.5585140193863,127.032831917863,,,,6.0,,,,,,2018-08-31 23:59:59.0,1968-11-12,,3,2006-11-10,,,,"37.5585140194, 127.0328319179",,,,19893.0
삼정장여관,,여관업,서울특별시 성동구 성수동2가 280-46번지 ,서울특별시 성동구 아차산로13길 51 (성수동2가),"성수, 2호선",662.8625307395738,9.937968976605305,37.5477539557018,127.062315783187,,,,4.0,17.0,0.0,,,,2018-08-31 23:59:59.0,2002-10-11,,3,2018-08-10,,,,"37.5477539557, 127.0623157832",,21.0,,7507.0
성일여관,,여관업,서울특별시 성동구 성수동1가 656-1066번지 ,,"뚝섬, 2호선",226.1344559846064,3.390321678929632,37.5473195047279,127.044813706162,,,,0.0,22.0,0.0,,,,2018-08-31 23:59:59.0,2000-09-21,,3,2002-03-22,,,,"37.5473195047, 127.0448137062",,22.0,,8257.0
서중여관,,여관업,서울특별시 성동구 금호동3가 1305-1번지 ,,"금호, 3호선",212.24763745456505,3.182123500068441,37.5484566363388,127.018214456073,,,,0.0,14.0,0.0,,,,2018-08-31 23:59:59.0,2000-11-02,,3,2002-05-14,,,,"37.5484566363, 127.0182144561",,14.0,,8215.0
성수장여관,,여관업,서울특별시 성동구 성수동1가 13-103번지 ,,"뚝섬, 2호선",231.57605735770977,3.4719049079116906,37.5491612523229,127.04820383959,,,,8.0,3.0,11.0,,,,2018-08-31 23:59:59.0,1968-12-05,,3,2008-10-23,,,,"37.5491612523, 127.0482038396",,11.0,,19870.0
금강산여관,,여관업,서울특별시 성동구 용답동 228-8번지 ,,"장한평, 5호선",367.3949305128814,5.508169872756842,37.5614297197226,127.060464755497,,,,0.0,39.0,0.0,,,,2018-08-31 23:59:59.0,2000-12-06,,3,2001-03-21,,,,"37.5614297197, 127.0604647555",,39.0,,8181.0
유성여인숙,,여관업,서울특별시 성동구 행당동 191-3번지 ,,"왕십리(성동구청), 5호선",420.96621670683527,6.311337581811623,37.5656310481976,127.036910515578,,,,1.0,5.0,,,,,2018-08-31 23:59:59.0,1972-11-13,,3,2008-05-06,,,,"37.5656310482, 127.0369105156",,6.0,,18431.0
우빈여인숙,,여관업,서울특별시 성동구 금호동1가 168-66번지 ,,"신금호, 5호선",405.50446709647656,6.079527242825735,37.5557845475899,127.024649381621,,,,,13.0,,,,,2018-08-31 23:59:59.0,1971-11-22,,3,2003-02-14,,,,"37.5557845476, 127.0246493816",,,,18788.0
유정여인숙,,여관업,서울특별시 성동구 금호동1가 1803-0번지 ,,"응봉, 경원선",765.6748102678359,11.479382462786145,37.5485185055057,127.026060845744,,,,0.0,7.0,0.0,,,,2018-08-31 23:59:59.0,1984-01-15,,3,2001-12-22,,,,"37.5485185055, 127.0260608457",,7.0,,14351.0
동아,,여관업,서울특별시 성동구 행당동 317-74번지 ,,"행당, 5호선",220.3302057329468,3.3033014352765635,37.5582489000195,127.031681124967,,,,9.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1965-11-04,,3,2002-03-05,,,,"37.5582489000, 127.0316811250",,9.0,,20997.0
대광,,여관업,서울특별시 성동구 금호동1가 526-0번지 ,,"신금호, 5호선",64.99113144935986,0.974379781849473,37.5541482536507,127.020868465492,,,,16.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-10-07,,3,2002-06-10,,,,"37.5541482537, 127.0208684655",,16.0,,19564.0
별장여관,,여관업,서울특별시 성동구 금호동3가 208-0번지 ,,"신금호, 5호선",820.27192843596,12.29792996155862,37.5483068455566,127.025302922394,,,,13.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1970-09-01,,3,2002-04-10,,,,"37.5483068456, 127.0253029224",,13.0,,19235.0
